Product Name,Brand Name,Price,Rating,Reviews,Review Votes
Apple iPhone 3GS 16GB (White) - AT&T,Apple,53,2,"I bought this iPhone to replace my old HTC Inspire but all i wound up with was an iPhone that shuts off randomly during use such as my phone calls, or texting so if you want to buy this phone I would reconsider if I were you.",0
Samsung Galaxy S7 Edge G935FD 32GB Dual Sim Factory Unlocked - Titanium Silver,,627.5,5,Love the phone!! .. I use it with AT&T and works without any problems.,2
"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129,5,"Shipping pretty fast . They left it by my garage, not on my front door or mailbox , which confused me on where it was when I received the notification saying it was on my porch . But overall , it's in perfect shape and it works amazingly . Thank you",0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5,"Eye candy, this phone is hand candy. Must see in person to appreciate the beauty of this phone. I love all the phone functioning, the volume button. I love the phone case. I love the design of the phone it's sleek and slim. It fits easily in my purse and comes with a screen protector. It comes with a jelly phone case. It pairs great with my Bluetooth speaker. I love that it connects well with my WiFi. It gives a clean crisp screen every-time. The phone looks like it costs about five hundred dollars but it's affordable. I love the color pink. Its a new brand to me but a great brand if your looking for something high end but at a low price, JUNING is your brand. Its a quality product. I love that the phone gives me freedom to access my facebook page, twitter, instagram, and any other social network I might be signed up to. Most of all gives me the freedom to talk has clear sound, no dropped calls. I got this product free or discounted price to do an unbiased honest review that don't affect how I feel about this product. Love It.",1
"Samsung Galaxy Exhibit 4G (T-Mobile), t679",Samsung,119.99,1,Never work right. Returned.,0
BLU Dash JR 4.0 K Smartphone - Unlocked - Silver,BLU,125,4,Product has been received as described by the seller. Good low gamma phone. Note that you need a micro sd to install many app's.,2
Apple iPhone 3G 8GB (Black) - AT&T,Apple,24.6,5,"Excellent, fast, delivery.",0
"Sony Xperia Z5 Premium Dual E6883 5.5"" 23MP 32GB Smartphone - International Version / No Warranty (Gold)",Sony,484,2,The phone box was opened.,0
"Apple iPhone 6, Space Gray, 64 GB (T-Mobile)",,548.95,5,Excelente producto!,0
Samsung Galaxy S6 Edge G925F 32GB Unlocked GSM 4G LTE Octa-Core Smartphone - Gold Platinum,Samsung,499.99,5,"Very good, will do it again",0
Apple iPhone 7 Unlocked Phone 32 GB - US Version (Silver),Apple,698.45,3,Need to go to the Apple Store. Technical problems like voice volume of the other person is not audible else it's good,0
Samsung Galaxy Note 4 SM-N910H 32GB Factory Unlocked International Model Cell Phone - Retail Packaging - Gold,Samsung,449.99,3,"This Samsung galaxy note 4 is OK, but i don't like the feature, i think the 3 note feature is kinda better than it, I'll try to get the 6 maybe the 6 note feature might be better than that. i don't really like the 4 note",
BLU Studio C Super Camera -Unlocked Smartphone - US GSM- Orange,BLU,99.84,5,Really like this phone. Takes really good pictures and has good phone reception.,0
Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222,5,"Great price, and in perfect condition.",0
BLU Studio C 5+5 Smartphone with Lollipop OS- US GSM Unlocked - Green,BLU,81.58,4,Good phone but camera could b better,0
Apple iPhone 5c 32GB - Unlocked - (White),Apple,219.99,1,junk,4
"Nokia C6 Unlocked GSM Phone with Easy E-mail Setup, Side-Sliding Touchscreen, QWERTY, 5 MP Camera, and Free Ovi Maps Navigation (Black)",Nokia,59.95,3,"I received the phone fast from 2-day shipping but I am disappointed with it. I returned it the same day! It doesn't look like in pictures, the color is off white and is not shiny but very dull looking. The slider is wobbly and loose so it doesn't feel good in the hand. I've always thought Nokia products were well made but this phone just felt cheap. I had the Nokia C3 before and even it feels higher quality.The Symbian OS is nothing to boast about but i knew that, however the touchscreen is quite annoying because you have to double tap to select something, if you tap once a ""tip"" pops up instead. It's okay for the price, but there are better phones that cost the same or just a little more like the Samsung Wave 533 or the LG GW620.",6
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - Yellow",BLU,109.99,4,"I have this phone for about 3 weeks. So far is a great phone. Design is really nice and slick. I am using over T-Mobile network and there are no issues. I read a review saying someone had issues with Wi-Fi connection, I can say it is working fine with me.To make it clear let me tell you my usage style.I am using my phone as a phone first and that is most important. No issues with that so far, than emails, web, Skype, video apps remote desktop.Everything works great. I do not play games on my phone so I cannot say anything about that. I register the phone for building windows phone apps and even I ran own apps on the phone, very nice.Also I am planning to use the second sim soon and then I will update my review.Bottom line is a great phone for my needs and running great so far.The reason I gave 4* is because of the rear camera. Quality is good but not great.",17
X-shop 5.5-inch Unlocked White Lenovo A850 3g Smartphone-(960x540) Quad Core 4gb Mt6582m 1331mhz Android 4.2 Dual Camera +Dual SIM (Rooted + Google Play),,119.99,5,"Just as promised. This a great SmartPhone. Very fast interface. Just make sure you buy it ""Rooted"" and google Play pre-Installed. Awesome. Can't get enough of it.",0
Samsung Galaxy J3 SM-J320M 8GB Unlocked GSM 4G LTE Quad-Core Super Amoled Smartphone w/ 8MP Camera - (Black ),Samsung,172.95,3,Nice,1
"Samsung Galaxy S5 G900F Unlocked Cellphone, International Version, Retail Packaging, White",Samsung,328.99,4,I received the package that includes At&t samsung galaxy S5 G900A with all accessories and not S5 G900F. But the phone is unlocked and was in good condition. I can use other US sim cards. I just used nearly 2 weeks and currently no issues. I like this phone. However end of this month i am going out of USA. Then i can check if it is working international sim cards.,1
"Samsung Galaxy Grand Prime G531H/DS International Version Unlocked Cellphone, Retail Packaging, Gray (International Version)",Samsung,189.9,5,This is a bargain item and love it so much. It works perfectly fine and would recommend it to anyone...happy buying!,0
Motorola ic502 Dual iden/CDMA Rugged Cell Phone,Motorola,49.99,5,"The Pastor will be happy from the gift that we got him! Blessings to your company! Thanks You very much!Regards,Emi Aguila",0
Apple Iphone 5c A1532 Verizon 16 GB Cell Phone - Blue,Apple,144.99,1,"I usually don't complain if something isn't too bad messed up, but this phone came with a really bad crack in the screen and a slight crack in the bottom. The back is also badly scrapped up! It didn't even come with a charger!",0
"Nokia C6 Unlocked GSM Phone with Easy E-mail Setup, Side-Sliding Touchscreen, QWERTY, 5 MP Camera, and Free Ovi Maps Navigation (White)",Nokia,99.95,5,"This a good, well priced, Symbian OS, smart phone. The first thing you need to do as with any computer device is to update the firmware by going to the Nokia site. Once this is done, it worked perfectly. I have easily set-up my personal POP e-mail on this unlocked device. The WI-fi works great on my home wireless and WI-fi hot spots. I have already downloaded many free apps to tweak it to my liking. It allows me to delete the crap I don't use. I am done, buying locked phones from cell carriers. You have little to no control over the phones installed apps. This phone works great on my cheap pay as you go non-contract plan. Plus I got it a little cheaper since somebody sent one back. Most likely because, they didn't take the time to updatefirmware to the latest version.",1
Glocalme G1S Global Unlocked Mobile Wi-Fi Hotspot Roaming-Free SIM-Free Support Over 108 Countries with 2GB Initial Global Data Equals 60EUR,Glocalme®,98.99,4,"Good for travel with family, everyone can share the wifi spot. The reason I gave it 4 stars is the item I received didn't include the ""60 euro refill card give away in the box"" as it's clearly described on AMAZON, instead, it came with 2G data (365 days). I want to use the refill card to recharge the wifi machine then use the credit to buy the suitable data package for specific travel destination as I want, Since I already have promotional data package purchased on their site weeks ago for upcoming Asia travel, I called GlocalMe to see if they will activate my purchased Asia data package first (it's cheap but validate for 30 days) instead of using the 2G global data first. The answer I got from the service desk is ""NO"", I was told I must use the included 2G data first. So what I realize the company will not get 60 euro refill card as they said, what you really get is 2G data, and you must use it all first even if you find a promotional data package on their website. I was disappointed over the deal and service, but still give it a 4-star to encourage the effort of making this useful gadget for traveler.",1
Otterbox Otterbox Defender Carrying Case for Samsung Galaxy S4 - Retail Packaging - Eden,OtterBox,14.99,5,As it should be,0
"Samsung Galaxy S5 SM-G900H Factory Unlocked Cellphone, International Version, Black",Samsung,339.99,4,I'm glad I switched back to Android from Blackberry. Needed a change of phone. Camera isnt bad but definitely expected more MP. Otherwise the phone's great.,0
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,Motorola,109.99,4,falto el micro SIM,0
Samsung Galaxy Note 5 SM-N9208 32GB 5.7-inch 4G LTE Dual SIM FACTORY UNLOCKED - International Stock No Warranty (SILVER),Samsung,135,5,Best version so far. I love it.,1
"Apple iPhone 6, Gold, 16 GB (T-Mobile)",,499.99,5,Receive the phone in excellent condition just as the seller said and work beautiful a really nice phone,1
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Silver (Certified Refurbished)",,150,5,No issues,0
Samsung Galaxy S5 Active G870a 16GB Unlocked GSM Extremely Durable Smartphone w/ 16MP Camera - Titanium Gray,Samsung,259.99,4,"Excellent product, quick service",0
Apple iPhone 6s Plus a1687 16GB Silver Smartphone Unlocked (Certified Refurbished),Apple,499.99,5,Great phone works fine and very happy about this deal,1
Sony Xperia Z3 Compact D5833 Unlocked Smartphone - LTE 700 / 850 / 900 / 1800 / 2100 / 2600 - D5833 - International Version (Orange) - No Warranty,,499.99,5,Just great!,0
"Apple iPhone 6 16GB Factory Unlocked GSM 4G LTE Smartphone, Silver (Certified Refurbished)",,150,1,I would've expected that I could use it on any network but I'm disappointed to find that I can't set it up with my network.,0
Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco,Samsung Korea LTD,184.9,5,"I love the phone, love everything!!! My third day with it an I'm still very happy.",4
"HAWEEL H1 Pro, 5.0 inch 4G FDD LTE Android 6.0 Unlocked Smartphones with RAM 1GB ROM 8GB, HD 5MP Camera WIFI Bluetooth Quad Core Dual SIM Dual Camera Metal Frame Smartphones, Black Color",,120.99,1,"I wouldn't recommend this phone to anyone, anyone. I had around 1 problem with the screen when i first got it but i just got use to it. But then after the day it couldn't be returned the phone died on me. I couldn't reset it or turn it on, only charge it. If you want to waste $60 go buy a good video game instead of this",0
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, Black w/ 8MP Camera (Certified Refurbished)",,149.99,1,"Phone arrived defective, I sent it back for a refund.No sound.",0
Apple iPhone 5c 16GB (Green) - Sprint,Apple,605,1,"Do not buy, could not activate iPhone due to it still being linked to another account that was not paid up to date..sending back immediately..waste of time and money",3
BLU Advance 4.0L Unlocked Smartphone -US GSM - White,BLU,47.97,4,Is was not a. Good phone,0
"BLU Studio 5.0 HD LTE with 5-Inch HD Display, 13MP Camera, Android KitKat v4.4 and 4G LTE HSPA+ Unlocked Cell Phone- Black",BLU,107.98,1,"Im dissapointed, got stop working at the 3erd day..",0
BLU Studio 5.0 C HD Smartphone - Unlocked - Yellow,BLU,2000,2,"I received my phone yesterday and have already put in the return request as defective. I have TWO other Blu phones and I am pretty happy with them (Life 8 and a Life Play 2), but this one had massive battery drain. In 10.5 min it went from 100% to 83% and that was on wifi while adjusting the power saving features. It seems as I played with it that it didnt drain if I didnt use it, but when I did use it, even just for small things it drained quickly. Its sad really because it felt great, reacted great, nice screen size, but I didnt get into much more since I got caught up in trying to stop battery drain. I did a factory reset twice just in case the update did not load correctly but nothing changed. Nice looking phone, but a cell phone is useless if you have to treat it like a corded wall phone. :(",2
Samsung Galaxy J5 J500M 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 13MP Camera - Gray (International Version),Samsung,178.99,5,"It works perfect, top quality shipping",0
"CNPGD [U.S. Office Extended Warranty] Smartwatch + Unlocked Watch Cell Phone All in 1 Bluetooth Watch for iPhone Android Samsung Galaxy Note,Nexus,htc,Sony Brown",CNPGD,49.99,3,Bluetooth connection is spotty. And speaker is not to good.,0
"BLU Life Pure Unlocked Phone 32GB ROM, 2GB RAM (White)",BLU,150,4,Good phone.,0
HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone,HTC,115,5,"Great phone. Though, its hard to get accessories for it (I know its not one of the newer phones out). No one here seems to carry HTC stuff (at a decent price anyway).",0
Verizon Samsung Alias 2 U750 No Contract Dual-Flip e-ink QWERTY Phone Black,Samsung,114.79,5,"This cell phone was a duplicate replacement for the one my daughter accidentally damaged.The seller under-rated the product. I was pleasantly surprised to find the phone in near-perfect condition. I believe the seller rated it a 7 (out of 10), it was more like a 9.5 (out of 10). My own phone, which is the same model, wasn't in as good shape as this one. Everything works well with it. It came with a home and car charger.I was also happy the phone was received within 2 days, much quicker than the time frame stated. My daughter had been without for 2 - 3 weeks, so this was very nice! Overall a great value for the money!Thank you Cellular Direct!",1
Samsung Galaxy Note 4 N910A 32GB Unlocked GSM 4G LTE Smartphone Black,Samsung,449.99,1,Battery not charge to capacity,0
Samsung Galaxy S6 Edge Plus SM-G928 32GB Black Factory Unlocked GSM - International Version,samsung,557.49,5,Good product. Good seller,0
GreatCall Jitterbug Plus Senior Cell Phone with 1-Touch Operator Access (Silver),GreatCall,129.99,5,great,0
"Samsung Galaxy G920F-S6 32GB Factory Unlocked 5.1"" - International Sourced Version - Black",Samsung,434.99,5,"Bought this phone for my girlfriend cause her Galaxy s4 was getting out dated (screen was starting to flicker) I must say I was impressed with the delivery and condition the phone arrived in considering this was my first time ordering a cell phone through Amazon. Out the box this phone was a beauty my girlfriend loved it especially the colour ( blue being her favourite colour) just before writing this review I asked her again if she was satisfied with her phone, her response was "" I LOVE IT! "" ........ Need I say more!",2
BLU PURE XL Smartphone - 4G LTE GSM Unlocked - 64GB +3GB RAM - Grey,BLU,129.99,1,"High resolution camera so you can zoom in after the picture was taken, print it out and it still looks perfect. It has features of many premium phones for less than half the price.This phone stansmits all texts you send and receive, locations and log file of activity to China. None of this activity is disclosed to owners.[...]",
"POSH MOBILE REVEL PRO GSM UNLOCKED DUAL SIM 5.0"" SMARTPHONE with unique colorful design, FULL-sized display, 8MP Camera and 8GB of Storage. 1 Year warranty. (Model#: X510 WHITE)",Posh Mobile,63.6,5,I was skeptical of this before buying but gave it a try and I'm glad I did. The sound quality is great and had no issues connecting to at&t service. Popped my Sim card in and instant service. I've had it for a few months now and still working great. The free case is okay but would consider buying something better for durability and protection. The ear buds are decent. I recommend this :),1
"BLU Studio 6.0 Unlocked Cellphone, Black",BLU,292.99,5,Very large screen and crystal clear display. Great battery life for having such a large screen. I do love BLU products. I dont expect the worlds best phone for $189 i just want something that can beat the $600 cost of a iphone or galaxy and be comparable in specs and so far all of the phones from BLU i have purchased have been GREAT for the price.,2
"POSH MOBILE EQUAL PRO 4G LTE ANDROID GSM UNLOCKED DUAL SIM 7.0"" HD World's BIGGEST Android Phone 16GB of Storage. 1 Year warranty. (Model#: L700 Silver)",Posh Mobile,114.99,1,It's was slow and the services was horrible. Wish I could have my money back and plus the back came off out of the blue!!,0
"JUNING(TM) 5.5"" Unlocked Cellphones Smartphone Moblie phone Android 5.1 Dual Sim Quad Core ROM 8GB 5.0MP Camera GSM Gold",,13.99,5,"Nice phone,great price I love it.",0
Apple iPhone 5c 32GB (Yellow) - Sprint,Apple,233.43,5,HELL YES! GREAT PRODUCT and so cheap!!,0
BLU Studio 5.0 C HD Smartphone - Unlocked - Orange,BLU,115,4,"I have AT&T. This is a nice phone, but it didn't work right out the box. For some reason, I was unable to get 3g service. I went to the ATT store and they help change the settings in the access point and got the 3g working. Actually, the phone says 4g, but the ATT guy told me that being an international phone, it's more like 3.5g, not quite full 4g. It doesn't really matter, the internet is FAST. However, even though we got that working, I could not get the data working on text, so I had to go back to the ATT store again. After another 30 minutes with the ATT guy adjusting the settings, everything now works.Battery life seems good. The speaker is plenty loud and phone quality is good. I can recommend this phone, but just be ready to take it to the ATT store as it might not fully work right out of the box.",2
CNPGD® [U.S. Warranty] 3G Android Watch Cell Phone with GPS WIFI,CNPGD,99.99,3,It's not full compatible with iPhone. The Quality is excelent. I recommend the saler 100%,0
HTC One M8 - Factory Unlocked 32GB - US Warranty (Glacial Silver),HTC,138.99,5,"I was curious about purchasing this product because of the negative reviews about the camera. But I decided 2 get it for my girlfriend,she wanted a galaxy s5 at first but the moment she got the m8 she says its the best phone ever. This phone attracts attention were ever she. Goes I love this phone its so fast and smooth wouldn't mind getting another.",0
Nokia Lumia 635 8GB Unlocked GSM 4G LTE Windows 8.1 Quad-Core Phone - Black,Nokia,75.99,5,"Great phone came brand new unlocked and worked great on the Cricket network. All you have to do is insert the sim card and it works. This phone has incredible battery life, I would consistently have at least 50% battery left at the end of the night on days when I went heavy on the usage I would still have 20% left at the end of the day. Sound quality on a phone call was great and I never heard a person complain about my voice on the other end. If you want a cheap smart phone with great battery life this is your phone.",2
Samsung Galaxy S6 Edge Plus SM-G928 64GB Cell Phone - International Version no warranty,Samsung,399.99,5,The phone is fine and performing very well.,0
Apple - Iphone 5c A1532 Verizon 16 GB Cell Phone - Green,Apple,33,5,"Picked this phone up and was pleasantly surprised, it arrived in original iPhone packaging, all accessories included and not a scratch. I'd swear this phone was brand new perfect in every way including operation. Brought it to Verizon where they installed a new SIM card and activated the phone with contacts from an older flip model. Total time in store was about 15 minutes without a single issue. Logs on to our home network and receives a great signal and clear voice. All apps work flawlessly, not a single complaint, very pleased, highly recommended.",12
Sony Xperia Z C6603 Black Factory Unlocked LTE BANDS 1/3/5/7/8/20 International Version No Warranty - Original Sony phone,,179.99,5,There is nothing I dislike about the phone. I've been researching and watching reviews so I knew exactly what I was to expect.,0
LG G4 H815 5.5-Inch Factory Unlocked Smartphone (Metallic Gold) - International Stock (No Warranty),LG,285.99,5,Great phone. Comes in good condition.,0
HTC One Mini 16GB 4G LTE Unlocked GSM Cell Phone - Silver (No Warranty),HTC,109.95,5,"The product arrived on time safe and sound... it is as described... unlock and work with any type of carried I use mine overseas and I had no problem switching SIM card... at the start the language is in Chinese and you will just need to switch to your prefered language and start using your phone... great product,",1
"verykool Lynx II 3503 3.5"" 4G Unlocked GSM Smartphone Android 4.4 Dual SIM 1.0GHz 2 MP Rear Camera 1.3MP Front 720p Video HD AT&T T-Mobile BLU -Black",verykool,58.11,3,"Good phone, good price. I really like the variety of colors it came in.",0
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- US GSM Unlocked - Grey,BLU,139,5,So far so good. Works good.,0
Apple Watch 38mm Stainless Steel Case w/ White Sport Band,,273.95,5,Love,0
HTC MyTouch 4g Android Unlocked Phone (Black),htc,51.97,4,"I'm generally pleased with the phone. It works as it should, performs fast, and has given me very few problems.the negatives:1. App orginization is extremely flawed. there is only a ""show all apps"" mode, whereas my previous INSPIRE at least seperated my downloads into there own section. Not a problem if your download an app or launcher alternative, but shouldn't this be a standard feature?2. I have had a few moments where the 4G will randomly turn on for a few minutes. TMobile tried to help me, and told me to switich to the GSM only mode, but it has happened a few more times, only at 2G speeds.This isn't a major problem, but as I have the $2 a day plan, this has lead to me having to pay for days I haven't even used my phone.",1
"N9770 (U920) - 5.08 inch MTK6577 1.2GHz dual core CPU android 4.0.4 ICE CREAM SANDWICH 3G smartphone dual sim 8MP camera WIFI GPS, new google play store and flash player supported",KINGWELL,57.39,3,"Everything worked except the phone ! But, I decided to keep it anyway, as it is now just a mini computer, that I can use, or give to my kids to use... I had to buy the real Samsung Brand Galaxy 3S.",0
Lenovo A916 4G Unlocked Smartphone (gift-8GB TF Card) 5.5 inch Android 4.4 MT6592M+6290 Octa 8 Core 1.4GHz 1GB 8GB 13MP Dual SIM FDD-LTE & WCDMA & GSM (Black+ 8GB TF Card),Lenovo,89.99,5,recommended,0
"Nokia C3-00 Unlocked Cell Phone (Slate) with QWERTY, Dedicated E-mail Key, 2 MP Camera, Media Player, WLAN, and MicroSD Slot",Nokia,49.99,5,"I don't care to pay for a data plan and needed a phone for talking and texting. I've had this phone for a little over a year now. I have found it to be extremely tough and reliable. I have dropped it accidentally many times without a problem. The sound quality is great, including the speakerphone. Bluetooth works flawlessly with my Subaru. Texting works very well; I love the QWERTY keyboard. Battery life is fabulous - I only charge up about once a week or less.Cons would include the following: the number buttons are small, so dialing a number is hard to do without looking closely at the phone. I'm not that bothered by that because I tend to call the same people again and again, who are saved as contacts. The web browsing is a joke. You have to float the arrow around with the up/down keys. After trying it once, I decided that I didn't care about that. I have an iPod which is perfect for utilzing WIFI.If what you want is a great, tough phone for talking and texting, with outstanding battery life, this is the phone for you. I bought it unlocked from Amazon and popped in my AT&T sim card. It worked from day one without problem. Thanks, Amazon!",0
Samsung Galaxy Note 3 N900 32GB Unlocked GSM 4G LTE Android Smartphone w/ S Pen Stylus - Black,Samsung,249.99,5,"Great condition, as expected.",0
"Posh Mobile TITAN Max HD Unlocked Android Dual Sim GSM 6.0"" Extra Large HD Phablet Phone, 8.9mm Slim Design, 13MP Camera and 8GB of Storage. (1 Year Warranty) (International and Domestic use)",Posh Mobile,129.88,4,I really like the Posh Titan Max. It seems it is going to do what I hoped it would do for the price I could afford. The instructions have a lot to be desired. the print is so small and unclear that it takes some computer know how to come close to understand what you can't see of the instruction book to get the Posh up and going. After the set up everything went well and I like the Posh.,0
"NEW Nokia Lumia 625 8gb Black 3g 4g LTE Smartphone 4.7"" 5mp ★ Factory Unlocked Best Gift Fast Shipping Ship All the World",NOKIA,243.91,4,"the device is ok, but i can't use the 4g net because this device have a movistar image in his firmware.",0
Nokia Lumia 920 RM-820 32GB GSM 4G LTE Windows 8 OS Smartphone - White - AT&T - No Warranty,Nokia,99.99,3,"El teléfono no puede entrar en servicio porque me pide numero de PIN, favor ver para desbloquearMe gusto por que es rapido y tiene muchos accesorios",1
"Samsung Galaxy Exhibit 4G (T-Mobile), t679",Samsung,119.99,5,This phone is easy to use and perfect for those who are techy but not to techy. I'd get it again.,0
BLU Studio XL Android Smartphone - GSM Unlocked - White,BLU,99.99,4,I actually have the BLU and also the BLU XL. I cannot believe how amazing and satisfactory the phones are.,0
"Samsung Galaxy J7 SM- J700H/DS GSM Factory Unlocked Smartphone-Android 5.1- 5.5"" AMOLED Display- International Version (White)",SAMSUNG,207.5,4,"Perfect phone for the price. It's fast a little bit too big, but have no complains whatsoever at the moment. I love it.Screen size feels almost like a note hehehe.I do not give it 5 stars just because the headphones that came with it are hard and uncomfortable to wear.",1
Samsung Galaxy S3 Mini GT-i8190 factory Unlocked International Verison No Warranty - BLUE,Samsung,188.99,5,great,0
"Polaroid A6WH 6"" Unlocked Smartphone, No Contract, 4G HSPA+ Dual SIM GSM, Android 4.4 KitKat, One Year Warranty, Retail Packaging,White",Polaroid,116,1,"Wanted to love this phone but after a struggle to get everything working on it and realizing it was slow slow slow and has the worst camera ever (um polaroid can't do a camera phone, really?) it met it's ridiculously early death via a 6 inch fall from a little tikes toddler chair. Waste o money. Only wish I'd wasted $40 less by buying it now instead of 6 months ago. Sad sad sad.",2
CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold),CNPGD,59.99,1,"I bought this watch arrived yesterday, after experimenting with the watch, many functions as mentioned are not working at all.This is just an external speaker phone to your regular samsung or similar android phone.The ear bud phones supplied are terrible , hard and the earbud diameter is so large, can not be placed in the ear.I have not yet tried with SIM card. The blue tooth connection stops intermittently and is not stable.",
"LG G3 D855 Unlocked Cellphone, International Version, 32GB, Black",,218.88,5,Very good phone,0
LG Nexus 5X Unlocked Smartphone with 5.2-Inch 32GB H790 4G LTE (Carbon Black),LG,399,5,"This is a great phone. Replaced a Droid Razor on Verizon. What a difference. Only complication was that Verizon was unable to move all my apps, etc. But easy enough to do via Google and Dropbox.",0
ZTE Z Max 2 16GB Unlocked GSM 4G LTE Quad-Core Android Smartphone w/ 8MP Camera - Black,ZTE,119.88,4,It's got a lot of decent features.,1
"Nokia C3-00 Unlocked Cell Phone (Slate) with QWERTY, Dedicated E-mail Key, 2 MP Camera, Media Player, WLAN, and MicroSD Slot",Nokia,49.99,5,One of the last great nokias...,0
"Apple iPhone 5s T-Mobile Cellphone, 16GB, Space Gray",Apple,168.77,5,The phone was delivered earlier than expected. The product was in brand new condition. Thank you. Very pleasant experience.,0
"Samsung Captivate, Black 16GB (AT&T)",Samsung,589.99,5,"I'll keep this review short and sweet, as there are a lot of other reviews with the pros and cons. I had Verizon's Droid Eris before this and the phone had only a 524mhz processor and to my surprise the Verizon network sucks where I live. The phone was slow, typing on the virtual keypad was horrible as it would lag and stutter, and everything about the phone was slow. This phone with a 1000mhz processor is super fast, I don't have to worry about killing apps, and the keyboard is fantastic!! Absolutely no lag and the screen is just gorgeous. Call quality has been great and I get great service where I am in AT&T.I wanted to get the Epic for Sprint because of the physical keyboard, but after using the captivate I really don't need the physical keypad. This thing JUST WORKS.(9/14/10)Edit: The GPS is broken currently, but it is a software issue so it is apparently being fixed. Also, when I received the phone I had problems with it randomly turning itself off. I returned the phone to Amazon and got a new one. So far, no problems with the new phone. I did a lot of research on this issue and it appears to be a bad batch of Captivates and not a software issue or an app issue.",4
"BLU Studio 6.0 Unlocked Cellphone, White",BLU,971.6,2,"I love this phone, everything works well except for the launcher(which is a very quick fix) and the audio when I am playing music. It tends to stop playing and then restart through out a song. Everything else is pretty much perfect, especially the screen; it's so vibrant and beautiful!**Update**I dropped the phone and the screen cracked. It wouldn't have been a big deal, except the screen quit working. So, I went to get it replaced and the screens are hard to find, at best.",1
"Blackberry Curve 8520 Unlocked Quad-Band GSM Phone with 2MP Camera, QWERTY Keyboard, Wi-Fi and Bluetooth - Sky Blue",BlackBerry,39.99,5,Great phone in that moment,0
"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black",Motorola,89.99,5,"Great Phone!! Great Price!! Great Features! Camera not so great, but fulfills basic needs. I highly recommend this phone, you get much more than the price you pay.",2
Apple iPhone 5s 16GB (Space Gray) - Verizon Wireless,Apple,149.99,5,Thank you,0
BLU Diva Flex - Flip phone - unlocked Dual Sim - Black,BLU,22.5,1,"My Mother is 80 years old and I purchased this item as it was to be unlocked and compatible with ATT. It comes with virtually no manual. The charger is something that will break easily as time goes on. Once I inserted the SIM card I could not get the phone to NOT say emergency only. It would not pick up the network at all. I searched and searched for details on this phone so that I could trouble shoot the issues and I could not find any sort of tutorial on this phone. The quality of the phone is that of a 23.00 phone...cheap. I have a computer background and have had numerous smart phones, basic phones and so on. I am pretty knowledgeable when it comes to troubleshooting anything technical. My sound advice is do not purchase this phone. If you do, please remember that old saying...you get what you pay for.",11
"LG Xenon GR500 Unlocked Phone with QWERTY Keyboard, 2MP Camera, GPS and Touch Screen (Blue)",LG,129.99,5,"One day I was looking for things to put on my wish list when I clicked a link and this magnificent pice of machinery.It has every thing an average teenager would want in a phone, plus it is light weight and is pretty sweet looking.so if you have a teenager I highly recommend this product.MAN I REALY WANT THIS PHONE!I sure hope it is as good as I have described it because I have researched this phone and think it is a good buy.",0
Pantech Breeze 3 (Unlocked),Pantech,199.99,5,it is great especially the three fast call bottons my 3 year old calls us with no problems directly with the use of these bottons.,0
"Apple iPhone 6, Silver, 128 GB (Verizon)",Apple,399,5,"So i was very skeptical on if i should get this because some reviews weren't the best and you never know with buying online, but i got it in apple packaging, with all the cords so organized and i was pleasantly surprised that the phone was perfect condition, perfect everything. So I'm very pleased, and i do recommend because its well worth it!",0
"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - White",BLU,109.99,1,"I just got this phone in march of this year and the phone stopped working and this is only june. I cannot return it because the time already past, am i going to get a refund or a new phone. was there something wrong with this phone from the beginning? because it never worked properly. I need a refund",0
"Apple iPad Mini 3 MGNR2LL/A NEWEST VERSION (16GB, Wi-Fi, Space Gray) (Certified Refurbished)",,259.98,4,"Looks and Feels Like New, Came in an Generic Box with original charger and original Lightning cable.",1
Apple iPhone 6s 16 GB International Warranty Unlocked Cellphone - Retail Packaging (Space Gray),"Amazon.com, LLC *** KEEP PORules ACTIVE ***",540,5,You guys are so wonderful I'm so thankful!! I broke this phone I just got a week ago and I thought it would be the end of it but I didn't know it had a warranty and I kinda didn't actually think it still had it because It was used but I didn't know how to figure out if I had one but I did and the apple website was so simple to use! You guys are life savers! I would totally buy from you guys again!!,12
Samsung Galaxy S Duos GT-S7562 GSM Unlocked Touchscreen 5MP Camera Smartphone White,Samsung,95.88,5,fine fine excelent,0
